participant__session__code,participant__session_id,participant__id_in_session,participant__code,channel,nickname,body,timestamp
bl673crl,15,17,6n0bdb22,15-FHM-38,Mitarbeiter,"hi, ich hab 10 überstunden",1589976769.89241
bl673crl,15,20,f6074qt9,15-FHM-39,Mitarbeiter,ich würde mehr angeben,1589976769.94916
bl673crl,15,13,s3gx08bg,15-FHM-36,Mitarbeiter,Ich meine die 10 Überstunden sind nur 1 Euro um sicher zu sein. Können gerne auch was höher Pokern und bisschen mehr angeben oder?,1589976772.95119
bl673crl,15,26,3c2cirti,15-FHM-42,Mitarbeiter,Hi :),1589976773.86537
bl673crl,15,4,vs0simqf,15-FHM-31,Mitarbeiter,und 60 sind maximak möglich,1589976776.04511
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,haben halt nur einen euro extra also insgesamt 7 euro plus den extra euro für die Umfrage ....,1589976777.76253
bl673crl,15,12,9d4pj4wc,15-FHM-35,Mitarbeiter,"Wir haben ja zusammen 20 und wären mit einer Angabe von 20 Überstunden korrekt, oder?!",1589976779.04503
bl673crl,15,3,bajnqrps,15-FHM-31,Mitarbeiter,"das ist auch wahr, dann sind 60 sinnvoll",1589976780.98216
bl673crl,15,25,c6idoe15,15-FHM-42,Mitarbeiter,Wollen wir immer die richtige Anzahl an Überstunden angeben?,1589976782.34955
bl673crl,15,18,p69s3kgv,15-FHM-38,Mitarbeiter,"ja, ich auch. wieviele geben wir an?",1589976785.01475
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,ja eben ,1589976788.6473
bl673crl,15,19,twxn355f,15-FHM-39,Mitarbeiter,"Okay cool, würde ich auch sagen, sind ja schon recht wenig",1589976789.84658
bl673crl,15,20,f6074qt9,15-FHM-39,Mitarbeiter,10 sind ja nicht wirklich viel..,1589976791.44806
bl673crl,15,17,6n0bdb22,15-FHM-38,Mitarbeiter,lass einfach beide 60 sagen,1589976794.31708
bl673crl,15,11,hlcrps38,15-FHM-35,Mitarbeiter,genau,1589976795.37534
bl673crl,15,25,c6idoe15,15-FHM-42,Mitarbeiter,bei meinem Glück werde ich immer überprüft :D,1589976798.66212
bl673crl,15,19,twxn355f,15-FHM-39,Mitarbeiter,Genau,1589976800.58565
bl673crl,15,4,vs0simqf,15-FHM-31,Mitarbeiter,"okay, also sagen wir 60?",1589976802.18215
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,aber wenn wir pokern würde ich ordentlich hoch pokern ,1589976804.1743
bl673crl,15,20,f6074qt9,15-FHM-39,Mitarbeiter,was würdest du denn vorschlagen wie viele?,1589976807.05821
bl673crl,15,10,hf6qlt86,15-FHM-34,Mitarbeiter,"ja, lass das mal versuchen :)",1589976808.69139
bl673crl,15,3,bajnqrps,15-FHM-31,Mitarbeiter,Deal! 60 sind im Pott,1589976809.71376
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,das könnte aber kritisch werden ,1589976813.12177
bl673crl,15,11,hlcrps38,15-FHM-35,Mitarbeiter,man kann maximal 60 machen,1589976814.62699
bl673crl,15,12,9d4pj4wc,15-FHM-35,Mitarbeiter,Dann würde ich sagen wir geben 20 an,1589976815.94103
bl673crl,15,18,p69s3kgv,15-FHM-38,Mitarbeiter,"ok, aber es besteht trotzdem die möglichkeit überprüft zu werden.",1589976819.18402
bl673crl,15,5,kqu8ocgd,15-FHM-32,Mitarbeiter,excel sagt da siegt der erwartungswert ebenfalls,1589976820.20431
bl673crl,15,4,vs0simqf,15-FHM-31,Mitarbeiter,perfekt :) dann noch nen schönen tag,1589976820.93994
bl673crl,15,3,bajnqrps,15-FHM-31,Mitarbeiter,danke ebenso ;),1589976824.86906
bl673crl,15,5,kqu8ocgd,15-FHM-32,Mitarbeiter,also 60?,1589976825.45012
bl673crl,15,7,3ucoa5vm,15-FHM-33,Mitarbeiter,hallo,1589976826.22186
bl673crl,15,11,hlcrps38,15-FHM-35,Mitarbeiter,alles klar!,1589976827.99875
bl673crl,15,9,y8x9y9e7,15-FHM-34,Mitarbeiter,OK. geb das so ein. Viel Glück uns;),1589976831.74248
bl673crl,15,26,3c2cirti,15-FHM-42,Mitarbeiter,"Geht mir genauso, haha",1589976832.17564
bl673crl,15,17,6n0bdb22,15-FHM-38,Mitarbeiter,"ja 4/13, ist okay für mich",1589976833.66507
bl673crl,15,19,twxn355f,15-FHM-39,Mitarbeiter,"Wenn wir mehr als 20 angeben und überprüft werden, machen wir quasi minus (außer dem ""festen Gehalt"")",1589976837.93534
bl673crl,15,25,c6idoe15,15-FHM-42,Mitarbeiter,perfekt :D,1589976842.25496
bl673crl,15,10,hf6qlt86,15-FHM-34,Mitarbeiter,"danke, wünsche ich uns auch",1589976844.16471
bl673crl,15,18,p69s3kgv,15-FHM-38,Mitarbeiter,"ok, dann 60!",1589976844.3473
bl673crl,15,8,fvr21all,15-FHM-33,Mitarbeiter,Hi,1589976845.60319
bl673crl,15,9,y8x9y9e7,15-FHM-34,Mitarbeiter,geh jetzt aus dem chat,1589976846.81805
bl673crl,15,26,3c2cirti,15-FHM-42,Mitarbeiter,würde auch die richtige Anzahl angeben,1589976846.88832
bl673crl,15,10,hf6qlt86,15-FHM-34,Mitarbeiter,cya,1589976846.94155
bl673crl,15,6,lt101d5t,15-FHM-32,Mitarbeiter,haha,1589976849.51212
bl673crl,15,1,l1xv1b4v,15-FHM-30,Mitarbeiter,Es sind 60 ÜS erlaubt (6€ Für uns) würde das mal angeben - wenn wir überprüft werden haben wir allerdings nichts - bist du bereit das Risiko einzugehen?,1589976850.15426
bl673crl,15,11,hlcrps38,15-FHM-35,Mitarbeiter,ehrlich währt am längsten :D ,1589976851.43197
bl673crl,15,17,6n0bdb22,15-FHM-38,Mitarbeiter,alles klar,1589976851.60886
bl673crl,15,25,c6idoe15,15-FHM-42,Mitarbeiter,na dann auf in die Überstunden.,1589976853.80841
bl673crl,15,12,9d4pj4wc,15-FHM-35,Mitarbeiter,"Super, dann wir beide 20 und jetzt auf Chat-beenden!?",1589976854.32996
bl673crl,15,8,fvr21all,15-FHM-33,Mitarbeiter,"ich bin dafür, dass wir die maximale Anzahl (60) angeben",1589976854.3734
bl673crl,15,13,s3gx08bg,15-FHM-36,Mitarbeiter,Können auch das Maximum von 60 Überstunden angeben oder? Die Strafe bezieht sich ja nur auf diesen Teil des Experimentes oder?,1589976854.42999
bl673crl,15,12,9d4pj4wc,15-FHM-35,Mitarbeiter,Sehe ich genauso,1589976859.24801
bl673crl,15,26,3c2cirti,15-FHM-42,Mitarbeiter,ok,1589976861.92887
bl673crl,15,11,hlcrps38,15-FHM-35,Mitarbeiter,super,1589976862.03745
bl673crl,15,18,p69s3kgv,15-FHM-38,Mitarbeiter,schönen tag noch,1589976862.64667
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,"sagen wir wir geben 50 an , dann kriegen wir jeweils nur 2 Euro insgesamt, plus halt den euro für die Umfrage , oder mache ich grad einen Fehler ?",1589976863.06634
bl673crl,15,25,c6idoe15,15-FHM-42,Mitarbeiter,Wünsche dir noch fröhliche Quarantäne :),1589976866.15178
bl673crl,15,8,fvr21all,15-FHM-33,Mitarbeiter,"die chance, dass wir kontrolliert werden, ist niedrig  (nahe 30%)",1589976868.37624
bl673crl,15,11,hlcrps38,15-FHM-35,Mitarbeiter,machs gut Mitarbeiter!,1589976868.8945
bl673crl,15,6,lt101d5t,15-FHM-32,Mitarbeiter,no risk no fun,1589976871.7473
bl673crl,15,22,f674p9xo,15-FHM-40,Mitarbeiter,Ich würde einfach die richtige Zahl angeben,1589976873.53008
bl673crl,15,12,9d4pj4wc,15-FHM-35,Mitarbeiter,Gleichfalls,1589976873.70995
bl673crl,15,19,twxn355f,15-FHM-39,Mitarbeiter,Aber wäre eigentlich spannender,1589976874.45444
bl673crl,15,26,3c2cirti,15-FHM-42,Mitarbeiter,"Danke, ich dir auch :)",1589976874.87983
bl673crl,15,18,p69s3kgv,15-FHM-38,Mitarbeiter,chat verlassen?,1589976875.05698
bl673crl,15,6,lt101d5t,15-FHM-32,Mitarbeiter,60 ,1589976877.44105
bl673crl,15,5,kqu8ocgd,15-FHM-32,Mitarbeiter,"gut, machs gut",1589976879.94427
bl673crl,15,8,fvr21all,15-FHM-33,Mitarbeiter,ist das okay für dich?,1589976882.92566
bl673crl,15,1,l1xv1b4v,15-FHM-30,Mitarbeiter,"Mein überlegung war: Wenn wir bescheißen, dann die komplette Tour ",1589976883.16113
bl673crl,15,21,xkq0g4ul,15-FHM-40,Mitarbeiter,Machen wa,1589976884.30807
bl673crl,15,6,lt101d5t,15-FHM-32,Mitarbeiter,Tschüss,1589976886.27131
bl673crl,15,7,3ucoa5vm,15-FHM-33,Mitarbeiter,ja bin auch dafür ,1589976887.03204
bl673crl,15,22,f674p9xo,15-FHM-40,Mitarbeiter,oki,1589976887.42474
bl673crl,15,20,f6074qt9,15-FHM-39,Mitarbeiter,ja das kriegen wir ja so oder so.. Wenn wir 20 angeben und überprüft werden gehen wir auch nur mit dm festen Gehalt raus,1589976889.88872
bl673crl,15,8,fvr21all,15-FHM-33,Mitarbeiter,super,1589976890.13131
bl673crl,15,22,f674p9xo,15-FHM-40,Mitarbeiter,dann melde ich mich mal ab,1589976892.54828
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,"also sind ja 2 für die teilnahme , dann 4 fix , einer für die Überstunden ",1589976894.07782
bl673crl,15,8,fvr21all,15-FHM-33,Mitarbeiter,also geben wir beide 60 an. ,1589976896.58495
bl673crl,15,21,xkq0g4ul,15-FHM-40,Mitarbeiter,ich auch,1589976898.57958
bl673crl,15,7,3ucoa5vm,15-FHM-33,Mitarbeiter,ja ok,1589976900.83992
bl673crl,15,8,fvr21all,15-FHM-33,Mitarbeiter,danke,1589976905.34047
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,wenn wir 50 zu viel angeben ,1589976908.17162
bl673crl,15,20,f6074qt9,15-FHM-39,Mitarbeiter,Und man kann ja nicht ins minus gehen,1589976910.40232
bl673crl,15,18,p69s3kgv,15-FHM-38,Mitarbeiter,ciao,1589976913.13348
bl673crl,15,2,rs33stri,15-FHM-30,Mitarbeiter,Klingt gut. Machen wir so ,1589976924.31276
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,kriegen wir doch nur 2 euro oder ?,1589976932.71628
bl673crl,15,13,s3gx08bg,15-FHM-36,Mitarbeiter,Ja genau,1589976939.05793
bl673crl,15,16,r3q61j60,15-FHM-37,Mitarbeiter,Hey! Wie risikofreudig bist du? Gehen wir aufs Ganze? :) ,1589976939.90598
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,"Hi,",1589976939.91772
bl673crl,15,19,twxn355f,15-FHM-39,Mitarbeiter,Okay also sagen wir einfach 40 oder so?,1589976941.03591
bl673crl,15,1,l1xv1b4v,15-FHM-30,Mitarbeiter,Ok top - dann geben wir 60 gleich ein - ich drücke die Daumen!,1589976948.02088
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,haha,1589976951.22793
bl673crl,15,20,f6074qt9,15-FHM-39,Mitarbeiter,ja oder 50?,1589976955.34519
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,schon drastisch ,1589976956.94577
bl673crl,15,2,rs33stri,15-FHM-30,Mitarbeiter,Gut Glück,1589976960.86546
bl673crl,15,7,3ucoa5vm,15-FHM-33,Mitarbeiter,"kein thema, ok dann geh ich raus aus dem chat",1589976961.58798
bl673crl,15,20,f6074qt9,15-FHM-39,Mitarbeiter,einfach pokern..,1589976963.02925
bl673crl,15,19,twxn355f,15-FHM-39,Mitarbeiter,Haha alles klar warum nicht,1589976967.77178
bl673crl,15,1,l1xv1b4v,15-FHM-30,Mitarbeiter,Werde jetzt den Chat verlassen ,1589976967.90562
bl673crl,15,19,twxn355f,15-FHM-39,Mitarbeiter,Dann 50,1589976970.33871
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,Ja können wir machen. Die Auszahlung ist generell nicht so hoch.,1589976971.59603
bl673crl,15,20,f6074qt9,15-FHM-39,Mitarbeiter,top,1589976976.16117
bl673crl,15,2,rs33stri,15-FHM-30,Mitarbeiter,Machs gut :),1589976979.55053
bl673crl,15,16,r3q61j60,15-FHM-37,Mitarbeiter,"Genau, das dachte ich mir auch. Also geben wir beide 60 Überstunden an, richtig? ",1589976999.31217
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,bin mir halt nicht sicher ob das alles Wirklich so zufällig ist ,1589977000.95289
bl673crl,15,13,s3gx08bg,15-FHM-36,Mitarbeiter,Ja aber wenn es gut läuft bekommen wir dafür umso mehr :D Dann würden wir 2 für die Teilnahme plus 4 fix und 5 für die Überstunden bekommen,1589977002.63577
bl673crl,15,19,twxn355f,15-FHM-39,Mitarbeiter,"Alles klar, dann gehe ich jetzt aus dem Chat",1589977006.06589
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,"Wie hoch ist die Wahrscheinlichkeit, dass ein Team überprüft wird?",1589977009.90868
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,"Es gib 13 Teams und vier werden überprüft, richtig?",1589977028.34603
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,ja wenn wir 50 angeben ,1589977029.79885
bl673crl,15,16,r3q61j60,15-FHM-37,Mitarbeiter,"Es werden 4 von 13 Teams überprüft, wenn ich das richtig gelesen hab",1589977030.39088
bl673crl,15,13,s3gx08bg,15-FHM-36,Mitarbeiter,"Die Auswahl wird schon zufällig getroffen, wer kontrolliert wird",1589977034.24281
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,wenn wir 60 sogar 6 ,1589977037.45837
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,Ja. xD,1589977040.83387
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,Also geben wir die 60 an!,1589977052.60757
bl673crl,15,13,s3gx08bg,15-FHM-36,Mitarbeiter,Wie viel paare gibt es nochmal?,1589977052.72363
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,sollen wir einfach 50 ?,1589977055.93311
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,13,1589977057.45324
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,19 sekunden ,1589977061.3018
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,Hauptsache wir geben beide dasselbe an!,1589977062.7327
bl673crl,15,13,s3gx08bg,15-FHM-36,Mitarbeiter,Ja dann lass 50,1589977062.76206
bl673crl,15,16,r3q61j60,15-FHM-37,Mitarbeiter,"Super, so machen wir das! :) Daumen gedrückt!",1589977066.77834
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,"ok , bis dann :)",1589977072.82094
bl673crl,15,13,s3gx08bg,15-FHM-36,Mitarbeiter,Also 50 überstunden,1589977073.74227
bl673crl,15,14,0jpzxvod,15-FHM-36,Mitarbeiter,js,1589977076.24236
bl673crl,15,16,r3q61j60,15-FHM-37,Mitarbeiter,"Genau! Ich würde den Chat dann jetzt beenden, ok? ",1589977090.07803
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,Jo.,1589977122.241
bl673crl,15,16,r3q61j60,15-FHM-37,Mitarbeiter,Dann mach's gut! Dir einen schönen Tag! ,1589977135.14828
bl673crl,15,15,aodezswg,15-FHM-37,Mitarbeiter,Dir auch!!!,1589977144.92836
an25e9i7,18,15,i7h0qr61,18-FHM-52,Mitarbeiter,"Hi! Ich würde vorschlagen, dass wir eine höhere Anzahl an Überstunden angeben, also auf Risiko gehen. Was sagst Du?",1590134893.31417
an25e9i7,18,16,rz146n9s,18-FHM-52,Mitarbeiter,stimme dir zu,1590134901.57664
an25e9i7,18,15,i7h0qr61,18-FHM-52,Mitarbeiter,Wie viele würdest Du sagen?,1590134914.81893
an25e9i7,18,16,rz146n9s,18-FHM-52,Mitarbeiter,"mmh überlege gerade, momentan haben wir 5€",1590134935.80431
an25e9i7,18,16,rz146n9s,18-FHM-52,Mitarbeiter,also wenn wir die wahrheit sagen,1590134943.43348
an25e9i7,18,20,f1ojk7p0,18-FHM-54,Mitarbeiter,hey,1590134950.35474
an25e9i7,18,19,8airu129,18-FHM-54,Mitarbeiter,Moin,1590134964.28142
an25e9i7,18,16,rz146n9s,18-FHM-52,Mitarbeiter,würde fast schon 30 Überstunden sagen,1590134965.21798
an25e9i7,18,20,f1ojk7p0,18-FHM-54,Mitarbeiter,"also 10 sind ja nicht viel, wollen wir das risiko gehen und die 60 angeben?",1590134970.63783
an25e9i7,18,15,i7h0qr61,18-FHM-52,Mitarbeiter,"Wenn wir 60 angeben, dann wären es 10 €. Werden wir kontrolliert, fallen wir auf 0, wenn ich mich nicht irre",1590134972.30248
an25e9i7,18,20,f1ojk7p0,18-FHM-54,Mitarbeiter,Maximal verlieren wir dabei die 10,1590134980.1888
an25e9i7,18,19,8airu129,18-FHM-54,Mitarbeiter,Okay,1590134986.5286
an25e9i7,18,20,f1ojk7p0,18-FHM-54,Mitarbeiter,Top!,1590134992.61027
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,hey,1590134992.98586
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,Hallo!,1590134994.3183
an25e9i7,18,16,rz146n9s,18-FHM-52,Mitarbeiter,mmh warte oder gibt es 2 Euro Mindestauszahlung?,1590135002.94544
an25e9i7,18,15,i7h0qr61,18-FHM-52,Mitarbeiter,"Die bleiben glaube ich bestehen, ja",1590135011.29014
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,"mir wurde 10 gesagt, dir auch?",1590135016.5993
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,Ja,1590135023.09067
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,Was hälst du davon mehr Überstunden anzugeben als geleistet?,1590135023.18589
an25e9i7,18,19,8airu129,18-FHM-54,Mitarbeiter,Dann können wir ja den chat beenden^^,1590135026.20036
an25e9i7,18,19,8airu129,18-FHM-54,Mitarbeiter,Hab ein schönes Wochenende,1590135031.66441
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,Also 10 oder gemeinsam betrügen? ,1590135045.12358
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,"dann geben wir das auch so an, wenn sie uns das nächste Mal fragen. Einverstanden?",1590135046.19261
an25e9i7,18,15,i7h0qr61,18-FHM-52,Mitarbeiter,"Ich wäre für Risiko, also 60 anzugeben. Aber mit 30 wäre ich auch einverstanden, wenn dir das lieber ist",1590135053.56421
an25e9i7,18,42,adb8zmsr,18-FHM-65,Mitarbeiter,Hallo!,1590135058.25665
an25e9i7,18,22,klhow7wd,18-FHM-55,Mitarbeiter,"Kann halt gut oder schief gehen. Es gibt ja immer die Chance, dass wir überprüft werden. Wäre aber grundsätzlich dazu bereit :)",1590135060.47734
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,wir können auch beide mehr sagen,1590135070.13992
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,Hallo!,1590135075.20787
an25e9i7,18,41,shjkiz4j,18-FHM-65,Mitarbeiter,Hey,1590135075.76607
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Hallo :),1590135079.86936
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,Hi,1590135084.01638
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,Hallo,1590135085.26302
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,"Die Chance erwischt zu werden ist eher klein, 30 % oder so",1590135088.94896
an25e9i7,18,41,shjkiz4j,18-FHM-65,Mitarbeiter,Ich würde aufjedenfall 60 Überstunden angeben... ,1590135089.39986
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,Hey :),1590135089.45413
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,Hey,1590135090.09524
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,"ja, das stimmt!",1590135090.21622
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Möchtest dus riskieren oder lieber das Geld so nehmen?,1590135090.75711
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,Hey,1590135092.44114
an25e9i7,18,16,rz146n9s,18-FHM-52,Mitarbeiter,"okay ja warum nicht, lass 60 sagen und hoffen",1590135100.42359
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,wir können meinetwegen riskieren,1590135102.99383
an25e9i7,18,30,d7kzgk57,18-FHM-59,Mitarbeiter,"Sollen wir was hohes angeben und hoffen, dass wir nicht überprüft werden? :D",1590135104.49707
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,Wollen wir 10 Überstunden angeben oder mehr? :) Risiko erwischt zu werden..,1590135109.80152
an25e9i7,18,15,i7h0qr61,18-FHM-52,Mitarbeiter,"Okay, dann drücken wir mal die Daumen. Ich beende den Chat, ja?",1590135116.76129
an25e9i7,18,41,shjkiz4j,18-FHM-65,Mitarbeiter,"Bei 10 Überstunden kriegen wir gerade mal einen Euro, dafür ""lohnt"" es sich hier nicht ehrlich zu sein. Die Wahrscheinlichkeit überprüft zu werden beträgt ja nur 25%",1590135119.99332
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,Wohl wahr,1590135120.43091
an25e9i7,18,42,adb8zmsr,18-FHM-65,Mitarbeiter,"Aha, wollte gerade allgemein fragen ob wir ehrlich sind oder nicht",1590135120.5741
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Hm ja 10 Überstunden (1 Euro) ist ja auch nicht so viel^^,1590135121.78885
an25e9i7,18,29,uqdre70y,18-FHM-59,Mitarbeiter,"Klar, wieso nicht... Wie hoch würdest du pokern?",1590135127.72173
an25e9i7,18,16,rz146n9s,18-FHM-52,Mitarbeiter,"ja, danke und schönen Tag dir noch!",1590135128.40279
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,aber könnte sich lohnen das Risiko einzugehen,1590135128.44712
an25e9i7,18,15,i7h0qr61,18-FHM-52,Mitarbeiter,Dir auch!,1590135131.29311
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,Hey,1590135132.765
an25e9i7,18,41,shjkiz4j,18-FHM-65,Mitarbeiter,Wäre für mich eine Abwägung gewesen,1590135136.54698
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,Hallo,1590135137.40572
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,Also wir sollten auf jeden Fall die gleiche Anzahl an Punkten angeben. Willst du pokern oder eher nicht?,1590135137.51049
an25e9i7,18,18,ti0cak6e,18-FHM-53,Mitarbeiter,bleiben wir bei 10?,1590135140.01164
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,"Also ich würde sagen, wir können einfach jeder 10 angeben und sind auf der sicheren Seite, oder wir können versuchen zu schummeln und hoffen, dass wir nicht überprüft werden, und geben etwas höheres an",1590135143.09614
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,Sehe ich auch so :),1590135144.18498
an25e9i7,18,42,adb8zmsr,18-FHM-65,Mitarbeiter,"Okay, verstehe. Gehe ich mit",1590135145.86798
an25e9i7,18,35,e25wfxmd,18-FHM-62,Mitarbeiter,"hm, ja die Frage ist: ist es dir das wert? willst du lieber mit 2 Euro heute nach Hause gehen oder mit mehr?",1590135145.94933
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Und 6 von 21 werden ja überprüft.,1590135147.26921
an25e9i7,18,36,2fvsvfr4,18-FHM-62,Mitarbeiter,"Wenn wir beide 60 sagen und überpruft werden, was käme dann raus@",1590135147.97592
an25e9i7,18,41,shjkiz4j,18-FHM-65,Mitarbeiter,Bei 30-60 Überstunden wäre ich ehrlich gewesen ,1590135148.25063
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,wenn man bedenkt dass wir ja 13 Zweiergruppen sind,1590135151.75572
an25e9i7,18,1,aulosgm2,18-FHM-45,Mitarbeiter,Wollen wir mehr angeben?,1590135152.17035
an25e9i7,18,41,shjkiz4j,18-FHM-65,Mitarbeiter,"Gut, also geben wir 60 an? ",1590135152.46465
an25e9i7,18,21,0vva8lxk,18-FHM-55,Mitarbeiter,die Chance liegt bei ca 28% ,1590135152.5095
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,:D ,1590135153.89085
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,:D,1590135156.30947
an25e9i7,18,12,9rh05j6g,18-FHM-50,Mitarbeiter,Hallo,1590135159.35776
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,Genau,1590135159.47404
an25e9i7,18,17,44esjavk,18-FHM-53,Mitarbeiter,von mir aus... :),1590135160.91128
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,also meinst du mehr angeben? ,1590135161.28188
an25e9i7,18,42,adb8zmsr,18-FHM-65,Mitarbeiter,Jo,1590135161.93742
an25e9i7,18,3,ijvhzh9b,18-FHM-46,Mitarbeiter,Geben wir 10 Überstunden an oder mehr?,1590135163.65231
an25e9i7,18,11,2h4316rj,18-FHM-50,Mitarbeiter,Hi,1590135163.8328
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,Genau deswegen :D wieviel wollen wir dann sagen? einfach maximal riskieren? Also 60,1590135165.98175
an25e9i7,18,28,ge072o09,18-FHM-58,Mitarbeiter,Gut dass wir es verstanden haben :D,1590135167.08207
an25e9i7,18,2,pyxx27fb,18-FHM-45,Mitarbeiter,können wir machen,1590135168.41919
an25e9i7,18,27,ftd5xpc2,18-FHM-58,Mitarbeiter,Hast du ne Präferenz?,1590135169.96786
an25e9i7,18,11,2h4316rj,18-FHM-50,Mitarbeiter,Wieviele Überstunden geben wir an?,1590135174.08824
an25e9i7,18,12,9rh05j6g,18-FHM-50,Mitarbeiter,"Bei mir stand, dass wir 10 Überstunden gemacht haben",1590135175.41987
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Hi,1590135176.34187
an25e9i7,18,10,8h8ik1qg,18-FHM-49,Mitarbeiter,"Ja, nur wieviel?",1590135177.04108
an25e9i7,18,29,uqdre70y,18-FHM-59,Mitarbeiter,"würde denke ich nicht zu hoch gehen, sodass man noch eine Auszahlung bekommt",1590135179.38109
an25e9i7,18,42,adb8zmsr,18-FHM-65,Mitarbeiter,"Na dann, sehen wir gleich was daraus wird",1590135182.27845
an25e9i7,18,9,keipg165,18-FHM-49,Mitarbeiter,hmm,1590135182.61663
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,Guten Morgen ,1590135183.04104
an25e9i7,18,11,2h4316rj,18-FHM-50,Mitarbeiter,Bei mir auch.,1590135183.81872
an25e9i7,18,42,adb8zmsr,18-FHM-65,Mitarbeiter,Tschüss,1590135188.05248
an25e9i7,18,7,sndbxsdf,18-FHM-48,Mitarbeiter,"stimmt, also mir ist es wirklich egal, dadurch, dass wir nur 1€ ansonsten erhalten würden",1590135188.76237
an25e9i7,18,8,ytyxajel,18-FHM-48,Mitarbeiter,Puuh da bin ich eigentlich nicht so der Typ für ,1590135188.77287
an25e9i7,18,13,vr8ey810,18-FHM-51,Mitarbeiter,Sicherheit oder Risiko? ,1590135189.6692
an25e9i7,18,14,w282vjlp,18-FHM-51,Mitarbeiter,Wie sollen wir vorgehen?,1590135192.24421
